;instituicao;curso;qtd_bolsas;qtd_ingressantes;qtd_desistencias;grande_area;percentual_bolsas;taxa_desistencia_acumulada
290;universidade de caxias do sul;letras - ingles;2;306;141;educacao;0.65;46.08
291;universidade de caxias do sul;letras - lingua portuguesa;4;189;101;educacao;2.12;53.44
292;universidade de caxias do sul;medicina;9;1071;111;saude e bem-estar;0.84;10.36
293;universidade de caxias do sul;medicina veterinaria;18;1953;370;agricultura, silvicultura, pesca e veterinaria;0.92;18.95
294;universidade de caxias do sul;musica;4;495;184;educacao;0.81;37.17
295;universidade de caxias do sul;pedagogia;2;1179;439;educacao;0.17;37.23
296;universidade de caxias do sul;polimeros;4;153;78;engenharia, producao e construcao;2.61;50.98
297;universidade de caxias do sul;psicologia;12;2169;918;ciencias sociais, comunicacao e informacao;0.55;42.32
298;universidade de caxias do sul;radiologia;3;234;64;saude e bem-estar;1.28;27.35
299;universidade de caxias do sul;servico social;2;387;165;saude e bem-estar;0.52;42.64
300;universidade de caxias do sul;sistemas de informacao;1;837;374;computacao e tecnologias da informacao e comunicacao (tic);0.12;44.68
301;universidade de caxias do sul;turismo;4;369;154;servicos;1.08;41.73
302;universidade de cruz alta;administracao;12;594;229;negocios, administracao e direito;2.02;38.55
303;universidade de cruz alta;agronomia;9;387;119;agricultura, silvicultura, pesca e veterinaria;2.33;30.75
304;universidade de cruz alta;arquitetura e urbanismo;6;621;214;engenharia, producao e construcao;0.97;34.46
305;universidade de cruz alta;biomedicina;1;153;43;saude e bem-estar;0.65;28.1
306;universidade de cruz alta;ciencia da computacao;11;252;102;computacao e tecnologias da informacao e comunicacao (tic);4.37;40.48
307;universidade de cruz alta;ciencias contabeis;14;288;75;negocios, administracao e direito;4.86;26.04
308;universidade de cruz alta;direito;28;1386;426;negocios, administracao e direito;2.02;30.74
309;universidade de cruz alta;educacao fisica;8;333;124;educacao;2.4;37.24
310;universidade de cruz alta;enfermagem;10;279;72;saude e bem-estar;3.58;25.81
311;universidade de cruz alta;estetica e cosmetica;9;243;87;servicos;3.7;35.8
312;universidade de cruz alta;farmacia;8;189;44;saude e bem-estar;4.23;23.28
313;universidade de cruz alta;fisioterapia;9;360;56;saude e bem-estar;2.5;15.56
314;universidade de cruz alta;jornalismo;9;243;53;ciencias sociais, comunicacao e informacao;3.7;21.81
315;universidade de cruz alta;medicina veterinaria;25;1080;355;agricultura, silvicultura, pesca e veterinaria;2.31;32.87
316;universidade de passo fundo;administracao;197;5166;1865;negocios, administracao e direito;3.81;36.1
317;universidade de passo fundo;agronomia;22;1314;334;agricultura, silvicultura, pesca e veterinaria;1.67;25.42
318;universidade de passo fundo;analise e desenvolvimento de sistemas;30;1134;461;computacao e tecnologias da informacao e comunicacao (tic);2.65;40.65
319;universidade de passo fundo;arquitetura e urbanismo;17;1017;231;engenharia, producao e construcao;1.67;22.71
320;universidade de passo fundo;ciencia da computacao;32;720;333;computacao e tecnologias da informacao e comunicacao (tic);4.44;46.25
321;universidade de passo fundo;ciencias biologicas;9;729;261;ciencias naturais, matematica e estatistica;1.23;35.8
322;universidade de passo fundo;ciencias contabeis;162;3294;804;negocios, administracao e direito;4.92;24.41
323;universidade de passo fundo;ciencias economicas;17;432;152;ciencias sociais, comunicacao e informacao;3.94;35.19
324;universidade de passo fundo;comercio exterior;11;297;137;negocios, administracao e direito;3.7;46.13
325;universidade de passo fundo;design de moda;12;369;128;artes e humanidades;3.25;34.69
326;universidade de passo fundo;design de produto;11;270;113;artes e humanidades;4.07;41.85
327;universidade de passo fundo;design grafico;4;738;256;artes e humanidades;0.54;34.69
328;universidade de passo fundo;direito;89;4491;1062;negocios, administracao e direito;1.98;23.65
329;universidade de passo fundo;educacao fisica;42;2322;714;educacao;1.81;30.75
330;universidade de passo fundo;enfermagem;16;612;178;saude e bem-estar;2.61;29.08
331;universidade de passo fundo;engenharia civil;9;2214;535;engenharia, producao e construcao;0.41;24.16
332;universidade de passo fundo;engenharia de alimentos;20;369;173;engenharia, producao e construcao;5.42;46.88
333;universidade de passo fundo;engenharia de producao;24;738;284;engenharia, producao e construcao;3.25;38.48
334;universidade de passo fundo;engenharia eletrica;14;801;324;engenharia, producao e construcao;1.75;40.45
335;universidade de passo fundo;engenharia mecanica;24;1971;638;engenharia, producao e construcao;1.22;32.37
336;universidade de passo fundo;estetica e cosmetica;21;1332;305;servicos;1.58;22.9
337;universidade de passo fundo;fabricacao mecanica;31;873;434;engenharia, producao e construcao;3.55;49.71
338;universidade de passo fundo;farmacia;11;234;58;saude e bem-estar;4.7;24.79
339;universidade de passo fundo;filosofia;7;144;71;educacao;4.86;49.31
340;universidade de passo fundo;fisioterapia;10;396;70;saude e bem-estar;2.53;17.68
341;universidade de passo fundo;fonoaudiologia;7;432;56;saude e bem-estar;1.62;12.96
342;universidade de passo fundo;fisica;3;216;75;educacao;1.39;34.72
343;universidade de passo fundo;gestao comercial;11;432;100;negocios, administracao e direito;2.55;23.15
344;universidade de passo fundo;gestao de recursos humanos;8;558;129;negocios, administracao e direito;1.43;23.12
345;universidade de passo fundo;historia;14;540;140;educacao;2.59;25.93
346;universidade de passo fundo;jornalismo;14;549;191;ciencias sociais, comunicacao e informacao;2.55;34.79
347;universidade de passo fundo;letras - portugues e espanhol;5;216;50;educacao;2.31;23.15
348;universidade de passo fundo;logistica;10;405;126;negocios, administracao e direito;2.47;31.11
349;universidade de passo fundo;matematica;11;414;208;educacao;2.66;50.24
350;universidade de passo fundo;medicina;11;837;40;saude e bem-estar;1.31;4.78
351;universidade de passo fundo;medicina veterinaria;12;999;116;agricultura, silvicultura, pesca e veterinaria;1.2;11.61
352;universidade de passo fundo;musica;5;378;108;educacao;1.32;28.57
353;universidade de passo fundo;musica - canto;2;36;27;artes e humanidades;5.56;75.0
354;universidade de passo fundo;nutricao;8;324;59;saude e bem-estar;2.47;18.21
355;universidade de passo fundo;odontologia;15;828;147;saude e bem-estar;1.81;17.75
356;universidade de passo fundo;pedagogia;57;1782;497;educacao;3.2;27.89
357;universidade de passo fundo;psicologia;20;837;284;ciencias sociais, comunicacao e informacao;2.39;33.93
358;universidade de passo fundo;quimica;18;657;242;ciencias naturais, matematica e estatistica;2.74;36.83
359;universidade de passo fundo;secretariado executivo;16;234;56;negocios, administracao e direito;6.84;23.93
360;universidade de passo fundo;servico social;6;567;145;saude e bem-estar;1.06;25.57
361;universidade de passo fundo;sistemas para internet;14;333;136;computacao e tecnologias da informacao e comunicacao (tic);4.2;40.84
362;universidade de santa cruz do sul;administracao;50;3402;1327;negocios, administracao e direito;1.47;39.01
363;universidade de santa cruz do sul;analise e desenvolvimento de sistemas;3;207;84;computacao e tecnologias da informacao e comunicacao (tic);1.45;40.58
364;universidade de santa cruz do sul;arquitetura e urbanismo;8;639;262;engenharia, producao e construcao;1.25;41.0
365;universidade de santa cruz do sul;ciencia da computacao;8;981;593;computacao e tecnologias da informacao e comunicacao (tic);0.82;60.45
366;universidade de santa cruz do sul;ciencias biologicas;3;603;267;educacao;0.5;44.28
367;universidade de santa cruz do sul;ciencias contabeis;22;1242;426;negocios, administracao e direito;1.77;34.3
368;universidade de santa cruz do sul;ciencias economicas;3;477;289;ciencias sociais, comunicacao e informacao;0.63;60.59
369;universidade de santa cruz do sul;computacao;6;279;215;educacao;2.15;77.06
370;universidade de santa cruz do sul;comunicacao social -radialismo - producao em midia audiovisual;4;360;172;ciencias sociais, comunicacao e informacao;1.11;47.78
371;universidade de santa cruz do sul;direito;47;4743;1867;negocios, administracao e direito;0.99;39.36
372;universidade de santa cruz do sul;educacao fisica;15;1818;1023;educacao;0.83;56.27
373;universidade de santa cruz do sul;enfermagem;9;1125;406;saude e bem-estar;0.8;36.09
374;universidade de santa cruz do sul;engenharia agricola;5;486;246;agricultura, silvicultura, pesca e veterinaria;1.03;50.62
375;universidade de santa cruz do sul;engenharia ambiental;7;981;575;engenharia, producao e construcao;0.71;58.61
376;universidade de santa cruz do sul;engenharia civil;19;1260;413;engenharia, producao e construcao;1.51;32.78
377;universidade de santa cruz do sul;engenharia de computacao;3;513;313;computacao e tecnologias da informacao e comunicacao (tic);0.58;61.01
378;universidade de santa cruz do sul;engenharia de producao;9;1089;531;engenharia, producao e construcao;0.83;48.76
379;universidade de santa cruz do sul;engenharia eletrica;8;693;362;engenharia, producao e construcao;1.15;52.24
380;universidade de santa cruz do sul;engenharia mecanica;5;810;405;engenharia, producao e construcao;0.62;50.0
381;universidade de santa cruz do sul;estetica e cosmetica;7;342;106;servicos;2.05;30.99
382;universidade de santa cruz do sul;farmacia;3;585;274;saude e bem-estar;0.51;46.84
383;universidade de santa cruz do sul;fisioterapia;4;909;367;saude e bem-estar;0.44;40.37
384;universidade de santa cruz do sul;fotografia;2;225;48;artes e humanidades;0.89;21.33
385;universidade de santa cruz do sul;gastronomia;7;621;142;servicos;1.13;22.87
386;universidade de santa cruz do sul;historia;4;450;191;educacao;0.89;42.44
387;universidade de santa cruz do sul;jornalismo;13;612;242;ciencias sociais, comunicacao e informacao;2.12;39.54
388;universidade de santa cruz do sul;letras - espanhol;1;180;101;educacao;0.56;56.11
389;universidade de santa cruz do sul;letras - ingles;2;414;226;educacao;0.48;54.59
390;universidade de santa cruz do sul;letras - portugues;1;207;139;educacao;0.48;67.15
391;universidade de santa cruz do sul;matematica;3;315;142;educacao;0.95;45.08
392;universidade de santa cruz do sul;medicina;4;621;47;saude e bem-estar;0.64;7.57
393;universidade de santa cruz do sul;nutricao;4;558;245;saude e bem-estar;0.72;43.91
394;universidade de santa cruz do sul;odontologia;5;585;90;saude e bem-estar;0.85;15.38
395;universidade de santa cruz do sul;pedagogia;14;1278;435;educacao;1.1;34.04
396;universidade de santa cruz do sul;psicologia;16;1413;634;ciencias sociais, comunicacao e informacao;1.13;44.87
397;universidade de santa cruz do sul;quimica;6;486;228;educacao;1.23;46.91
398;universidade de santa cruz do sul;relacoes internacionais;4;441;244;ciencias sociais, comunicacao e informacao;0.91;55.33
399;universidade de santa cruz do sul;relacoes publicas;3;243;91;negocios, administracao e direito;1.23;37.45
400;universidade de santa cruz do sul;secretariado executivo;5;288;139;negocios, administracao e direito;1.74;48.26
401;universidade de santa cruz do sul;servico social;2;360;181;saude e bem-estar;0.56;50.28
402;universidade de santa cruz do sul;turismo;2;153;86;servicos;1.31;56.21
403;universidade do vale do rio dos sinos;administracao;37;6453;3293;negocios, administracao e direito;0.57;51.03
404;universidade do vale do rio dos sinos;analise e desenvolvimento de sistemas;9;1719;975;computacao e tecnologias da informacao e comunicacao (tic);0.52;56.72
405;universidade do vale do rio dos sinos;arquitetura e urbanismo;30;3870;1600;engenharia, producao e construcao;0.78;41.34
406;universidade do vale do rio dos sinos;biomedicina;3;729;448;saude e bem-estar;0.41;61.45
407;universidade do vale do rio dos sinos;ciencia da computacao;10;1386;816;computacao e tecnologias da informacao e comunicacao (tic);0.72;58.87
408;universidade do vale do rio dos sinos;ciencias biologicas;1;1953;991;educacao;0.05;50.74
409;universidade do vale do rio dos sinos;ciencias contabeis;7;1494;789;negocios, administracao e direito;0.47;52.81
410;universidade do vale do rio dos sinos;comunicacao social - habilitacao realizacao audiovisual;3;252;71;artes e humanidades;1.19;28.17
411;universidade do vale do rio dos sinos;comunicacao social - publicidade e propaganda;14;1908;950;negocios, administracao e direito;0.73;49.79
412;universidade do vale do rio dos sinos;design;2;324;91;artes e humanidades;0.62;28.09
413;universidade do vale do rio dos sinos;direito;39;6804;2962;negocios, administracao e direito;0.57;43.53
414;universidade do vale do rio dos sinos;educacao fisica;11;3078;1181;educacao;0.36;38.37
415;universidade do vale do rio dos sinos;enfermagem;9;1854;958;saude e bem-estar;0.49;51.67
416;universidade do vale do rio dos sinos;engenharia ambiental;3;792;470;engenharia, producao e construcao;0.38;59.34
417;universidade do vale do rio dos sinos;engenharia cartografica e de agrimensura;2;180;97;engenharia, producao e construcao;1.11;53.89
418;universidade do vale do rio dos sinos;engenharia civil;27;4662;2045;engenharia, producao e construcao;0.58;43.87
419;universidade do vale do rio dos sinos;engenharia da computacao;7;684;456;engenharia, producao e construcao;1.02;66.67
420;universidade do vale do rio dos sinos;engenharia de materiais;5;324;196;engenharia, producao e construcao;1.54;60.49
421;universidade do vale do rio dos sinos;engenharia de producao;20;2727;1396;engenharia, producao e construcao;0.73;51.19
422;universidade do vale do rio dos sinos;engenharia eletronica;4;639;391;engenharia, producao e construcao;0.63;61.19
423;universidade do vale do rio dos sinos;engenharia eletrica;14;2115;1123;engenharia, producao e construcao;0.66;53.1
424;universidade do vale do rio dos sinos;engenharia mecanica;22;3726;2055;engenharia, producao e construcao;0.59;55.15
425;universidade do vale do rio dos sinos;engenharia quimica;10;1062;539;engenharia, producao e construcao;0.94;50.75
426;universidade do vale do rio dos sinos;filosofia;3;342;150;educacao;0.88;43.86
427;universidade do vale do rio dos sinos;fisioterapia;4;846;416;saude e bem-estar;0.47;49.17
428;universidade do vale do rio dos sinos;fotografia;3;693;323;artes e humanidades;0.43;46.61
429;universidade do vale do rio dos sinos;fisica;2;288;177;educacao;0.69;61.46
430;universidade do vale do rio dos sinos;gastronomia;8;936;373;servicos;0.85;39.85
431;universidade do vale do rio dos sinos;geologia;3;873;425;ciencias naturais, matematica e estatistica;0.34;48.68
432;universidade do vale do rio dos sinos;gestao ambiental;2;594;278;engenharia, producao e construcao;0.34;46.8
433;universidade do vale do rio dos sinos;gestao da producao industrial;1;585;294;negocios, administracao e direito;0.17;50.26
434;universidade do vale do rio dos sinos;gestao de recursos humanos;1;936;415;negocios, administracao e direito;0.11;44.34
435;universidade do vale do rio dos sinos;gestao financeira;4;630;314;negocios, administracao e direito;0.63;49.84
436;universidade do vale do rio dos sinos;historia;3;729;324;educacao;0.41;44.44
437;universidade do vale do rio dos sinos;jogos digitais;14;1548;892;computacao e tecnologias da informacao e comunicacao (tic);0.9;57.62
438;universidade do vale do rio dos sinos;jornalismo;6;1926;1081;ciencias sociais, comunicacao e informacao;0.31;56.13
439;universidade do vale do rio dos sinos;letras portugues e ingles;4;639;390;educacao;0.63;61.03
440;universidade do vale do rio dos sinos;logistica;3;522;226;negocios, administracao e direito;0.57;43.3
441;universidade do vale do rio dos sinos;matematica;4;666;337;educacao;0.6;50.6
442;universidade do vale do rio dos sinos;moda;5;702;284;artes e humanidades;0.71;40.46
443;universidade do vale do rio dos sinos;nutricao;8;1746;844;saude e bem-estar;0.46;48.34
444;universidade do vale do rio dos sinos;pedagogia;7;1593;575;educacao;0.44;36.1
445;universidade do vale do rio dos sinos;processos gerenciais;4;657;271;negocios, administracao e direito;0.61;41.25
446;universidade do vale do rio dos sinos;producao fonografica;2;414;187;artes e humanidades;0.48;45.17
447;universidade do vale do rio dos sinos;relacoes internacionais;3;234;75;ciencias sociais, comunicacao e informacao;1.28;32.05
448;universidade do vale do rio dos sinos;relacoes publicas;5;630;368;negocios, administracao e direito;0.79;58.41
449;universidade do vale do rio dos sinos;seguranca da informacao;3;1044;593;computacao e tecnologias da informacao e comunicacao (tic);0.29;56.8
450;universidade do vale do rio dos sinos;sistemas de informacao;4;612;362;computacao e tecnologias da informacao e comunicacao (tic);0.65;59.15
451;universidade feevale;administracao;53;5022;2398;negocios, administracao e direito;1.06;47.75
452;universidade feevale;arquitetura e urbanismo;14;1818;642;engenharia, producao e construcao;0.77;35.31
453;universidade feevale;artes visuais;5;900;516;educacao;0.56;57.33
454;universidade feevale;biomedicina;7;1008;394;saude e bem-estar;0.69;39.09
455;universidade feevale;ciencia da computacao;11;774;315;computacao e tecnologias da informacao e comunicacao (tic);1.42;40.7
456;universidade feevale;ciencias biologicas;14;1152;585;ciencias naturais, matematica e estatistica;1.22;50.78
457;universidade feevale;ciencias contabeis;8;2142;702;negocios, administracao e direito;0.37;32.77
458;universidade feevale;comunicacao social - publicidade e propaganda;5;1395;597;negocios, administracao e direito;0.36;42.8
459;universidade feevale;comercio exterior;2;972;384;negocios, administracao e direito;0.21;39.51
460;universidade feevale;construcao de edificios;1;207;95;engenharia, producao e construcao;0.48;45.89
461;universidade feevale;design;19;1260;500;artes e humanidades;1.51;39.68
462;universidade feevale;design de interiores;7;909;355;artes e humanidades;0.77;39.05
463;universidade feevale;design grafico;4;360;212;artes e humanidades;1.11;58.89
464;universidade feevale;direito;23;4149;1326;negocios, administracao e direito;0.55;31.96
465;universidade feevale;educacao fisica;19;2655;1204;educacao;0.72;45.35
466;universidade feevale;enfermagem;35;1818;463;saude e bem-estar;1.93;25.47
467;universidade feevale;engenharia civil;16;2358;914;engenharia, producao e construcao;0.68;38.76
468;universidade feevale;engenharia de producao;11;1134;580;engenharia, producao e construcao;0.97;51.15
469;universidade feevale;engenharia eletronica;8;621;339;engenharia, producao e construcao;1.29;54.59
470;universidade feevale;engenharia mecanica;11;1809;757;engenharia, producao e construcao;0.61;41.85
471;universidade feevale;engenharia quimica;11;1296;613;engenharia, producao e construcao;0.85;47.3
472;universidade feevale;estetica e cosmetica;14;1107;442;servicos;1.26;39.93
473;universidade feevale;farmacia;31;1494;647;saude e bem-estar;2.07;43.31
474;universidade feevale;fisioterapia;9;1386;488;saude e bem-estar;0.65;35.21
475;universidade feevale;fotografia;10;675;264;artes e humanidades;1.48;39.11
476;universidade feevale;gastronomia;4;801;319;servicos;0.5;39.83
477;universidade feevale;gestao ambiental;9;801;286;engenharia, producao e construcao;1.12;35.71
478;universidade feevale;gestao da producao industrial;10;1035;405;negocios, administracao e direito;0.97;39.13
479;universidade feevale;gestao de recursos humanos;5;432;146;negocios, administracao e direito;1.16;33.8
480;universidade feevale;gestao financeira;10;1242;421;negocios, administracao e direito;0.81;33.9
481;universidade feevale;historia;3;549;295;educacao;0.55;53.73
482;universidade feevale;jogos digitais;9;540;187;computacao e tecnologias da informacao e comunicacao (tic);1.67;34.63
483;universidade feevale;jornalismo;8;990;444;ciencias sociais, comunicacao e informacao;0.81;44.85
484;universidade feevale;letras - portugues e ingles;6;594;345;educacao;1.01;58.08
485;universidade feevale;manutencao industrial;11;486;333;engenharia, producao e construcao;2.26;68.52
486;universidade feevale;moda;14;1791;621;artes e humanidades;0.78;34.67
487;universidade feevale;nutricao;8;675;284;saude e bem-estar;1.19;42.07
488;universidade feevale;pedagogia;12;1521;762;educacao;0.79;50.1
489;universidade feevale;psicologia;9;1701;538;ciencias sociais, comunicacao e informacao;0.53;31.63
490;universidade feevale;quiropraxia;14;450;176;saude e bem-estar;3.11;39.11
491;universidade feevale;relacoes publicas;6;585;295;negocios, administracao e direito;1.03;50.43
492;universidade feevale;seguranca publica;4;135;45;servicos;2.96;33.33
493;universidade feevale;sistemas de informacao;7;819;438;computacao e tecnologias da informacao e comunicacao (tic);0.85;53.48
494;universidade feevale;sistemas para internet;13;477;148;computacao e tecnologias da informacao e comunicacao (tic);2.73;31.03
495;universidade feevale;turismo;16;585;242;servicos;2.74;41.37
496;universidade luterana do brasil;administracao;71;5076;2030;negocios, administracao e direito;1.4;39.99
497;universidade luterana do brasil;agronegocio;5;279;100;agricultura, silvicultura, pesca e veterinaria;1.79;35.84
498;universidade luterana do brasil;agronomia;6;423;229;agricultura, silvicultura, pesca e veterinaria;1.42;54.14
499;universidade luterana do brasil;analise e desenvolvimento de sistemas;19;774;374;computacao e tecnologias da informacao e comunicacao (tic);2.45;48.32
500;universidade luterana do brasil;arquitetura e urbanismo;32;2430;961;engenharia, producao e construcao;1.32;39.55
501;universidade luterana do brasil;artes visuais;2;108;36;educacao;1.85;33.33
502;universidade luterana do brasil;automacao industrial;2;342;197;engenharia, producao e construcao;0.58;57.6
503;universidade luterana do brasil;biomedicina;20;558;238;saude e bem-estar;3.58;42.65
504;universidade luterana do brasil;ciencia da computacao;20;531;285;computacao e tecnologias da informacao e comunicacao (tic);3.77;53.67
505;universidade luterana do brasil;ciencias biologicas;14;495;223;educacao;2.83;45.05
506;universidade luterana do brasil;ciencias contabeis;11;360;173;negocios, administracao e direito;3.06;48.06
507;universidade luterana do brasil;ciencias economicas;3;72;22;ciencias sociais, comunicacao e informacao;4.17;30.56
508;universidade luterana do brasil;comunicacao social - publicidade e propaganda;1;162;78;negocios, administracao e direito;0.62;48.15
509;universidade luterana do brasil;danca;9;288;166;educacao;3.12;57.64
510;universidade luterana do brasil;design;12;414;182;artes e humanidades;2.9;43.96
511;universidade luterana do brasil;design de interiores;11;513;227;artes e humanidades;2.14;44.25
512;universidade luterana do brasil;design de moda;11;495;97;artes e humanidades;2.22;19.6
513;universidade luterana do brasil;design grafico;5;162;68;artes e humanidades;3.09;41.98
514;universidade luterana do brasil;direito;83;6444;2420;negocios, administracao e direito;1.29;37.55
515;universidade luterana do brasil;educacao fisica;76;4410;2112;educacao;1.72;47.89
516;universidade luterana do brasil;educacao nas organizacoes;3;63;38;educacao;4.76;60.32
517;universidade luterana do brasil;enfermagem;34;1341;511;saude e bem-estar;2.54;38.11
518;universidade luterana do brasil;engenharia ambiental e sanitaria;13;252;116;engenharia, producao e construcao;5.16;46.03
519;universidade luterana do brasil;engenharia civil;17;972;451;engenharia, producao e construcao;1.75;46.4
520;universidade luterana do brasil;engenharia de producao;18;1386;638;engenharia, producao e construcao;1.3;46.03
521;universidade luterana do brasil;engenharia eletrica;11;513;254;engenharia, producao e construcao;2.14;49.51
522;universidade luterana do brasil;engenharia mecanica;14;918;413;engenharia, producao e construcao;1.53;44.99
523;universidade luterana do brasil;engenharia mecanica automotiva;18;468;255;engenharia, producao e construcao;3.85;54.49
524;universidade luterana do brasil;engenharia quimica;8;306;106;engenharia, producao e construcao;2.61;34.64
525;universidade luterana do brasil;estetica;3;306;172;servicos;0.98;56.21
526;universidade luterana do brasil;estetica e cosmetica;31;1125;428;servicos;2.76;38.04
527;universidade luterana do brasil;farmacia;21;351;174;saude e bem-estar;5.98;49.57
528;universidade luterana do brasil;fisioterapia;34;1413;580;saude e bem-estar;2.41;41.05
529;universidade luterana do brasil;fonoaudiologia;10;387;186;saude e bem-estar;2.58;48.06
530;universidade luterana do brasil;fotografia;9;351;141;artes e humanidades;2.56;40.17
531;universidade luterana do brasil;gestao ambiental;10;261;172;engenharia, producao e construcao;3.83;65.9
532;universidade luterana do brasil;gestao comercial;5;171;61;negocios, administracao e direito;2.92;35.67
533;universidade luterana do brasil;gestao da producao industrial;2;495;277;engenharia, producao e construcao;0.4;55.96
534;universidade luterana do brasil;gestao de recursos humanos;12;648;244;negocios, administracao e direito;1.85;37.65
535;universidade luterana do brasil;gestao de seguranca privada;3;135;71;servicos;2.22;52.59
536;universidade luterana do brasil;logistica;11;576;217;negocios, administracao e direito;1.91;37.67
537;universidade luterana do brasil;marketing;7;144;44;negocios, administracao e direito;4.86;30.56
538;universidade luterana do brasil;medicina;7;774;52;saude e bem-estar;0.9;6.72
539;universidade luterana do brasil;medicina veterinaria;11;1008;429;agricultura, silvicultura, pesca e veterinaria;1.09;42.56
540;universidade luterana do brasil;odontologia;26;1881;352;saude e bem-estar;1.38;18.71
541;universidade luterana do brasil;pedagogia;27;1476;644;educacao;1.83;43.63
542;universidade luterana do brasil;producao audiovisual;5;225;77;artes e humanidades;2.22;34.22
543;universidade luterana do brasil;psicologia;46;2493;1100;ciencias sociais, comunicacao e informacao;1.85;44.12
544;universidade luterana do brasil;quimica;6;225;132;educacao;2.67;58.67
545;universidade luterana do brasil;quimica industrial;10;423;277;ciencias naturais, matematica e estatistica;2.36;65.48
546;universidade luterana do brasil;redes de computadores;7;216;126;computacao e tecnologias da informacao e comunicacao (tic);3.24;58.33
547;universidade luterana do brasil;servico social;19;441;205;saude e bem-estar;4.31;46.49
548;universidade luterana do brasil;sistemas de informacao;30;774;348;computacao e tecnologias da informacao e comunicacao (tic);3.88;44.96
549;universidade luterana do brasil;teologia;3;315;75;artes e humanidades;0.95;23.81
550;universidade regional do noroeste do estado do rio grande do sul;administracao;13;2412;1374;negocios, administracao e direito;0.54;56.97
551;universidade regional do noroeste do estado do rio grande do sul;agronomia;7;936;545;agricultura, silvicultura, pesca e veterinaria;0.75;58.23
552;universidade regional do noroeste do estado do rio grande do sul;ciencia da computacao;4;891;489;computacao e tecnologias da informacao e comunicacao (tic);0.45;54.88
553;universidade regional do noroeste do estado do rio grande do sul;ciencias biologicas;3;738;399;educacao;0.41;54.07
554;universidade regional do noroeste do estado do rio grande do sul;ciencias contabeis;4;729;337;negocios, administracao e direito;0.55;46.23
555;universidade regional do noroeste do estado do rio grande do sul;ciencias economicas;1;279;160;ciencias sociais, comunicacao e informacao;0.36;57.35
556;universidade regional do noroeste do estado do rio grande do sul;comunicacao social - publicidade e propaganda;4;342;196;negocios, administracao e direito;1.17;57.31
557;universidade regional do noroeste do estado do rio grande do sul;design;5;1017;386;artes e humanidades;0.49;37.95
558;universidade regional do noroeste do estado do rio grande do sul;direito;29;4329;1963;negocios, administracao e direito;0.67;45.35
559;universidade regional do noroeste do estado do rio grande do sul;educacao fisica;9;1530;754;educacao;0.59;49.28
560;universidade regional do noroeste do estado do rio grande do sul;enfermagem;2;351;207;saude e bem-estar;0.57;58.97
561;universidade regional do noroeste do estado do rio grande do sul;engenharia civil;27;3528;1892;engenharia, producao e construcao;0.77;53.63
562;universidade regional do noroeste do estado do rio grande do sul;engenharia eletrica;27;2475;1521;engenharia, producao e construcao;1.09;61.45
563;universidade regional do noroeste do estado do rio grande do sul;engenharia mecanica;13;1494;930;engenharia, producao e construcao;0.87;62.25
564;universidade regional do noroeste do estado do rio grande do sul;estetica e cosmetica;3;594;185;servicos;0.51;31.14
565;universidade regional do noroeste do estado do rio grande do sul;farmacia;2;189;109;saude e bem-estar;1.06;57.67
566;universidade regional do noroeste do estado do rio grande do sul;fisioterapia;2;315;132;saude e bem-estar;0.63;41.9
567;universidade regional do noroeste do estado do rio grande do sul;jornalismo;3;360;186;ciencias sociais, comunicacao e informacao;0.83;51.67
568;universidade regional do noroeste do estado do rio grande do sul;matematica;2;315;210;educacao;0.63;66.67
569;universidade regional do noroeste do estado do rio grande do sul;medicina veterinaria;6;1350;565;agricultura, silvicultura, pesca e veterinaria;0.44;41.85
570;universidade regional do noroeste do estado do rio grande do sul;nutricao;1;477;286;saude e bem-estar;0.21;59.96
571;universidade regional do noroeste do estado do rio grande do sul;pedagogia;3;729;293;educacao;0.41;40.19
572;universidade regional do noroeste do estado do rio grande do sul;psicologia;4;1458;720;ciencias sociais, comunicacao e informacao;0.27;49.38
573;universidade regional integrada do alto uruguai e das missoes;administracao;74;5346;2209;negocios, administracao e direito;1.38;41.32
574;universidade regional integrada do alto uruguai e das missoes;agronomia;12;738;131;agricultura, silvicultura, pesca e veterinaria;1.63;17.75
575;universidade regional integrada do alto uruguai e das missoes;agropecuaria;3;270;129;agricultura, silvicultura, pesca e veterinaria;1.11;47.78
576;universidade regional integrada do alto uruguai e das missoes;arquitetura e urbanismo;18;1971;662;engenharia, producao e construcao;0.91;33.59
577;universidade regional integrada do alto uruguai e das missoes;ciencia da computacao;29;1323;621;computacao e tecnologias da informacao e comunicacao (tic);2.19;46.94
578;universidade regional integrada do alto uruguai e das missoes;ciencias biologicas;22;1134;491;educacao;1.94;43.3
579;universidade regional integrada do alto uruguai e das missoes;ciencias contabeis;58;3627;1257;negocios, administracao e direito;1.6;34.66
580;universidade regional integrada do alto uruguai e das missoes;direito;130;8181;2735;negocios, administracao e direito;1.59;33.43
581;universidade regional integrada do alto uruguai e das missoes;educacao fisica;33;2142;808;educacao;1.54;37.72
582;universidade regional integrada do alto uruguai e das missoes;enfermagem;12;1422;442;saude e bem-estar;0.84;31.08
583;universidade regional integrada do alto uruguai e das missoes;engenharia agricola;5;234;115;agricultura, silvicultura, pesca e veterinaria;2.14;49.15
584;universidade regional integrada do alto uruguai e das missoes;engenharia civil;39;3564;1217;engenharia, producao e construcao;1.09;34.15
