;instituicao;curso;qtd_bolsas;qtd_ingressantes;qtd_desistencias;grande_area;percentual_bolsas;taxa_desistencia_acumulada
593;universidade regional do noroeste do estado do rio grande do sul;psicologia;8;1328;651;ciencias sociais, comunicacao e informacao;0.6;49.02
594;universidade regional integrada do alto uruguai e das missoes;administracao;68;3768;1630;negocios, administracao e direito;1.8;43.26
595;universidade regional integrada do alto uruguai e das missoes;agronomia;10;744;173;agricultura, silvicultura, pesca e veterinaria;1.34;23.25
596;universidade regional integrada do alto uruguai e das missoes;agropecuaria;6;616;145;agricultura, silvicultura, pesca e veterinaria;0.97;23.54
597;universidade regional integrada do alto uruguai e das missoes;arquitetura e urbanismo;22;1440;601;engenharia, producao e construcao;1.53;41.74
598;universidade regional integrada do alto uruguai e das missoes;ciencia da computacao;35;1248;660;computacao e tecnologias da informacao e comunicacao (tic);2.8;52.88
599;universidade regional integrada do alto uruguai e das missoes;ciencias biologicas;47;1088;402;educacao;4.32;36.95
600;universidade regional integrada do alto uruguai e das missoes;ciencias contabeis;49;2384;845;negocios, administracao e direito;2.06;35.44
601;universidade regional integrada do alto uruguai e das missoes;direito;116;6392;2255;negocios, administracao e direito;1.81;35.28
602;universidade regional integrada do alto uruguai e das missoes;educacao fisica;43;2352;856;educacao;1.83;36.39
603;universidade regional integrada do alto uruguai e das missoes;enfermagem;24;1312;467;saude e bem-estar;1.83;35.59
604;universidade regional integrada do alto uruguai e das missoes;engenharia agricola;7;224;119;agricultura, silvicultura, pesca e veterinaria;3.12;53.12
605;universidade regional integrada do alto uruguai e das missoes;engenharia civil;46;2880;1082;engenharia, producao e construcao;1.6;37.57
606;universidade regional integrada do alto uruguai e das missoes;engenharia de alimentos;10;168;48;engenharia, producao e construcao;5.95;28.57
607;universidade regional integrada do alto uruguai e das missoes;engenharia de producao;4;376;188;engenharia, producao e construcao;1.06;50.0
608;universidade regional integrada do alto uruguai e das missoes;engenharia eletrica;33;2032;887;engenharia, producao e construcao;1.62;43.65
609;universidade regional integrada do alto uruguai e das missoes;engenharia mecanica;22;1336;710;engenharia, producao e construcao;1.65;53.14
610;universidade regional integrada do alto uruguai e das missoes;engenharia quimica;7;440;253;engenharia, producao e construcao;1.59;57.5
611;universidade regional integrada do alto uruguai e das missoes;farmacia;32;1080;454;saude e bem-estar;2.96;42.04
612;universidade regional integrada do alto uruguai e das missoes;fisioterapia;15;552;169;saude e bem-estar;2.72;30.62
613;universidade regional integrada do alto uruguai e das missoes;letras - lingua portuguesa;32;784;175;educacao;4.08;22.32
614;universidade regional integrada do alto uruguai e das missoes;matematica;20;600;361;educacao;3.33;60.17
615;universidade regional integrada do alto uruguai e das missoes;nutricao;18;520;160;saude e bem-estar;3.46;30.77
616;universidade regional integrada do alto uruguai e das missoes;odontologia;5;360;45;saude e bem-estar;1.39;12.5
617;universidade regional integrada do alto uruguai e das missoes;pedagogia;37;1096;325;educacao;3.38;29.65
618;universidade regional integrada do alto uruguai e das missoes;psicologia;24;1640;569;ciencias sociais, comunicacao e informacao;1.46;34.7
619;universidade regional integrada do alto uruguai e das missoes;quimica;21;336;117;ciencias naturais, matematica e estatistica;6.25;34.82
620;universidade regional integrada do alto uruguai e das missoes;sistemas de informacao;8;336;181;computacao e tecnologias da informacao e comunicacao (tic);2.38;53.87
621;universidade regional integrada do alto uruguai e das missoes;teologia;1;56;28;artes e humanidades;1.79;50.0
