;instituicao;curso;qtd_bolsas;qtd_ingressantes;qtd_desistencias;grande_area;percentual_bolsas;taxa_desistencia_acumulada
583;universidade regional integrada do alto uruguai e das missoes;ciencias contabeis;38;3580;1511;negocios, administracao e direito;1.06;42.21
584;universidade regional integrada do alto uruguai e das missoes;direito;90;7870;2799;negocios, administracao e direito;1.14;35.57
585;universidade regional integrada do alto uruguai e das missoes;educacao fisica;34;2100;843;educacao;1.62;40.14
586;universidade regional integrada do alto uruguai e das missoes;enfermagem;19;1550;699;saude e bem-estar;1.23;45.1
587;universidade regional integrada do alto uruguai e das missoes;engenharia agricola;7;220;78;agricultura, silvicultura, pesca e veterinaria;3.18;35.45
588;universidade regional integrada do alto uruguai e das missoes;engenharia civil;33;3320;1408;engenharia, producao e construcao;0.99;42.41
589;universidade regional integrada do alto uruguai e das missoes;engenharia de alimentos;7;130;59;engenharia, producao e construcao;5.38;45.38
590;universidade regional integrada do alto uruguai e das missoes;engenharia eletrica;9;990;368;engenharia, producao e construcao;0.91;37.17
591;universidade regional integrada do alto uruguai e das missoes;engenharia mecanica;15;1450;796;engenharia, producao e construcao;1.03;54.9
592;universidade regional integrada do alto uruguai e das missoes;farmacia;22;1230;594;saude e bem-estar;1.79;48.29
593;universidade regional integrada do alto uruguai e das missoes;fisioterapia;20;410;148;saude e bem-estar;4.88;36.1
594;universidade regional integrada do alto uruguai e das missoes;letras - lingua portuguesa;8;750;281;educacao;1.07;37.47
595;universidade regional integrada do alto uruguai e das missoes;matematica;4;660;414;educacao;0.61;62.73
596;universidade regional integrada do alto uruguai e das missoes;nutricao;10;550;157;saude e bem-estar;1.82;28.55
597;universidade regional integrada do alto uruguai e das missoes;odontologia;7;510;87;saude e bem-estar;1.37;17.06
598;universidade regional integrada do alto uruguai e das missoes;pedagogia;16;1910;723;educacao;0.84;37.85
599;universidade regional integrada do alto uruguai e das missoes;psicologia;23;2090;823;ciencias sociais, comunicacao e informacao;1.1;39.38
600;universidade regional integrada do alto uruguai e das missoes;quimica;12;940;407;ciencias naturais, matematica e estatistica;1.28;43.3
601;universidade regional integrada do alto uruguai e das missoes;servico social;15;120;41;saude e bem-estar;12.5;34.17
602;universidade regional integrada do alto uruguai e das missoes;sistemas de informacao;9;510;334;computacao e tecnologias da informacao e comunicacao (tic);1.76;65.49
